Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Heating Load (kWh),Solar Generation (W/kW),Occupant Count (people),Temperature Set Point (C),HVAC Mode (Off/Cooling/Heating)
0.0,0.5652173913043478,0.25,0.0,0.9539738937412976,-63.815169630224304,-1.110970011001107,1.2610757818838239,0.0,-0.2830471119254484,0.0,0.07462966413791655,0.0,0.9673202614379077,0.0
0.0,0.6521739130434783,0.25,0.0,0.032358190949793884,107.36473965347768,-0.22538036478996648,1.0911031934709332,2.0727259455256597,0.27537716394978656,0.0,-0.08488895004324681,0.0,0.0,0.0
0.0,0.7391304347826086,0.25,0.0,-1.2445044098743392,234.1671251498875,1.0364979134582797,0.7128485470720605,0.0,2.315294941781461,0.0,-0.08488895004324681,-1.0,-1.3071895424836544,0.0
0.0,0.8260869565217391,0.25,0.0,-0.03926370842136257,-130.7716916886924,-0.2571522705952807,0.28309120875362387,2.072743094638077,-0.05435319740858374,0.0,-0.08488895004324681,-1.0,5.015595781835984e-15,0.0
0.0,0.9130434782608695,0.25,0.0,-0.7400669073556235,75.02903557233557,0.49038651186381227,0.09477427473381561,0.0,0.041319570194055674,0.0,-0.08488895004324681,-1.0,-0.7581699346405218,0.0
0.0,1.0,0.25,0.0,-1.716312015353809,152.01617635747687,1.492285263361167,-0.28193351716876247,0.0,1.5297578585121352,0.0,-0.08488895004324681,-1.0,-1.751633986928095,0.0
0.0,-1.0,0.5,0.0,-1.8394267538500626,5.006047926763963,1.4871900491275143,-0.29268947189684835,0.0,1.403814357628554,0.0,-0.08488895004324681,-1.0,-1.8300653594771183,0.0
0.0,-0.9130434782608695,0.5,0.0,-1.347422097948305,-108.02501405759514,0.9106888894363513,-0.3011625797302943,0.0,0.07251489047048723,0.0,-0.08488895004324681,-1.0,-1.3071895424836528,0.0
0.0,-0.8260869565217391,0.5,0.0,-1.0532422582688568,-4.354612887691152,0.6267331602438571,-0.30865732460889456,0.0,-0.6325541626463786,0.0,-0.08488895004324681,-1.0,-1.0457516339869275,0.0
0.0,-0.7391304347826086,0.5,0.0,-1.0519523583470847,-0.06581062392163307,0.6854491725658824,-0.3164781904724436,0.0,-0.7687518058054699,0.0,-0.08488895004324681,-1.0,-1.0457516339869226,0.0
0.0,-0.6521739130434783,0.5,0.0,-1.0519313974404514,0.003882522269504687,0.7566530833499704,5.46740687680466,0.0,-0.6947114617923499,0.0,-0.08488895004324681,0.0,-1.0457516339869226,0.0
0.0,-0.5652173913043478,0.5,0.0,-1.0520309613818406,-0.3271587081495586,0.9567074903169929,5.531648228479291,0.0,-0.6383830918048917,0.0,-0.08488895004324681,0.0,-1.0457516339869226,0.0
0.0,-0.4782608695652174,0.5,0.0,-1.0519348747196222,-0.007679121023938211,1.0008989224564009,5.732496799548865,0.0,-0.577067356953995,0.0,-0.015193579402823091,0.0,-1.0457516339869226,0.0
0.0,-0.391304347826087,0.5,0.0,-0.9999700279855654,-2.1194644210502873,0.9838719257468478,-0.014599078161981584,0.0,-0.5456968453712461,0.0,0.23552993706572248,0.0,-0.9934640522875782,0.0
0.0,-0.30434782608695654,0.5,0.0,-0.08763870576174754,-291.6142459070118,0.04253807470981798,-0.28715145292793953,0.0,-1.215591324317971,0.0,0.6226740156529598,-1.0,0.0,0.0
0.0,-0.21739130434782608,0.5,0.0,-3.7173979908301845e-05,-0.34696115476433836,-0.023400398669137727,0.24039078479199452,1.0309737255778864,-0.90145793010602,0.0,1.019450521285488,-1.0,-8.359326303059974e-15,0.0
0.0,-0.13043478260869565,0.5,0.0,6.551940124537894e-05,-0.005514816112221872,-0.0162525610504759,6.0870142684265724,0.0,-0.46257011877518883,0.0,1.2969837169839287,-1.0,3.3437305212239898e-15,0.0
0.0,-0.043478260869565216,0.5,0.0,6.61175954250178e-05,-0.0035258737797776675,-0.0318038390328058,7.238428762629582,0.9344639930493038,-0.09608137847506616,0.0,1.452619979819445,-1.0,1.6718652606119949e-15,0.0
0.0,0.043478260869565216,0.5,0.0,6.702256476190843e-05,-0.0005169313940845231,-0.0703896362262964,33.820357916387415,0.5555116813241014,0.6192448272106235,0.0,1.505917387002928,-1.0,0.0,0.0
0.0,0.13043478260869565,0.5,0.0,6.876103486436164e-05,0.005263326725667846,-0.12213943069959166,16.194049874637038,0.6384920121844982,1.081708266951015,0.0,1.5088720876573694,0.0,1.6718652606119949e-15,0.0
0.0,0.21739130434782608,0.5,0.0,6.917971792556165e-05,0.006655410590149124,-0.18122345900491693,0.2364821575432459,2.3966267923456415,1.3239038112875847,0.0,1.4140516391310245,-1.0,1.6718652606119949e-15,0.0
0.0,0.30434782608695654,0.5,0.0,0.06914915384214787,-32.64399127003799,-0.31150602014609075,0.0,1.030960345419428,1.4534790028532922,0.0,1.1986282264387254,-2.0,0.0784313725490199,0.0
0.0,0.391304347826087,0.5,0.0,0.2552257270428962,-26.071912130325018,-0.5290691798422836,5.925045225859518,0.0,1.3493386331396136,0.0,0.8890111884997667,-2.0,0.26143790849673354,0.0
0.0,0.4782608695652174,0.5,0.0,0.0356222890503534,30.772440505890906,-0.37012794347952366,0.16419492098421065,0.0,1.667788831925695,0.0,0.48711765820223735,-2.0,0.02614379084967553,0.0
0.0,0.5652173913043478,0.5,0.0,0.00045491313439182106,1.2891846377231475,-0.3753155491625336,0.8282162974696796,3.092909177327821,1.3739403093710174,0.0,0.07262991758576846,-1.0,3.3437305212239898e-15,0.0
0.0,0.6521739130434783,0.5,0.0,7.044928101152434e-05,0.010876594682009891,-0.3794086152645063,0.6527600468891437,1.030973544188277,0.7452358583603472,0.0,-0.08488895004324681,0.0,3.3437305212239898e-15,0.0
0.0,0.7391304347826086,0.5,0.0,6.676733773088612e-05,-0.0013655385223978749,-0.3837552735256603,0.7128485470720605,7.571544268044569,0.9693089632375902,0.0,-0.08488895004324681,0.0,0.0,0.0
0.0,0.8260869565217391,0.5,0.0,-1.1102645287521913,155.83195801155054,0.7076268690489317,1.325800614384349,0.0,1.885429080817587,0.0,-0.08488895004324681,0.0,-1.1503267973856146,0.0
0.0,0.9130434782608695,0.5,0.0,-1.9365874232524658,556.4068264896688,1.4353745400947353,0.7973512115382962,0.0,3.0418441911167675,0.0,-0.08488895004324681,0.0,-2.091503267973847,0.0
0.0,1.0,0.5,0.0,-2.0968535134940187,23.53636186395649,1.3822649374649851,-0.17308298690849486,0.0,2.54625288039192,0.0,-0.08488895004324681,0.0,-2.0915032679738434,0.0
0.0,-1.0,0.75,0.0,-2.102400484727874,5.093176944474857,1.2944276428412942,-0.29268947189684835,0.0,1.4707813954226747,0.0,-0.08488895004324681,-1.0,-2.091503267973847,0.0
0.0,-0.9130434782608695,0.75,0.0,-2.103513985884241,1.3908848522421555,1.0675452719466187,-0.3011625797302943,0.0,0.8618917256096497,0.0,-0.08488895004324681,-1.0,-2.091503267973847,0.0
0.0,-0.8260869565217391,0.75,0.0,-2.103689788141204,0.8063580180935269,0.9549208345272434,-0.30865732460889456,0.0,0.45429249597947174,0.0,-0.08488895004324681,-1.0,-2.091503267973847,0.0
0.0,-0.7391304347826086,0.75,0.0,-2.1038441238645316,0.29320549484990854,0.9018361042839962,-0.404119579074815,0.0,0.18235856278846363,0.0,-0.08488895004324681,-1.0,-2.091503267973847,0.0
0.0,-0.6521739130434783,0.75,0.0,-2.103898020007509,0.1140056235200114,0.8847655079784797,-0.32495129830588987,0.0,0.015245887751901922,0.0,-0.08488895004324681,0.0,-2.091503267973847,0.0
0.0,-0.5652173913043478,0.75,0.0,-2.1039764382966073,-0.14672819786358984,0.9497311694740004,-0.3239729353510439,0.0,-0.02899068039796683,0.0,-0.08488895004324681,0.0,-2.091503267973847,0.0
0.0,-0.4782608695652174,0.75,0.0,-2.1039314448567823,0.002870979032406766,0.9530071019402643,-0.13396202960078565,0.0,-0.12074505127620362,0.0,-0.006698576526873858,0.0,-2.091503267973847,0.0
0.0,-0.391304347826087,0.75,0.0,-2.1039311720776883,0.0037779452112599414,0.9706194680481511,-0.29040662500220843,2.0512482557904885,-0.04228382062244874,0.0,0.22336721934692122,0.0,-2.091503267973847,0.0
0.0,-0.30434782608695654,0.75,0.0,-2.103932034736396,0.0009096818964209712,0.9919411930384242,5.860372018617202,0.0,0.26036131221532505,0.0,0.5353011995147486,0.0,-2.091503267973847,0.0
0.0,-0.21739130434782608,0.75,0.0,-1.0048957927191957,-193.38746186762546,-0.14824052844767469,-0.025173999485189218,0.0,-0.7809806215239785,0.0,0.8441887875443687,0.0,-0.9411764705882288,0.0
0.0,-0.13043478260869565,0.75,0.0,-0.7926449281596436,-12.343062638919493,-0.3049893763370935,0.22055543927692284,0.0,-0.6525909113732333,0.0,1.1866625633624754,0.0,-0.7843137254901873,0.0
0.0,-0.043478260869565216,0.75,0.0,-0.04933993723254843,-164.27425433432822,-0.9377744756959266,0.23128601006341767,0.0,-0.9871736400495913,0.0,1.3854400279708172,-1.0,0.0,0.0
0.0,0.043478260869565216,0.75,0.0,-3.4362850718862423e-06,-0.23478632669369534,-0.9072181800046822,0.2595351815179255,0.0,-0.9431508219110193,0.0,1.4324009777345226,-1.0,0.0,0.0
0.0,0.13043478260869565,0.75,0.0,6.562141283303455e-05,-0.0051756366705475575,-0.8539175252762132,0.26101725425672767,1.0256393451791268,-0.78373066107573,0.0,1.3501609132193593,-1.0,1.6718652606119949e-15,0.0
0.0,0.21739130434782608,0.75,0.0,-0.025022622159651033,4.023785126875461,-0.7917264293536024,0.2364821575432459,0.7510643075513479,-0.5406609429027556,0.0,1.20239015099188,-1.0,-0.026143790849670515,0.0
0.0,0.30434782608695654,0.75,0.0,-0.407126316210211,45.240077247493964,-0.38419534155491025,11.68167911723175,0.2742991828796307,0.3515262678163808,0.0,0.839735842303851,-1.0,-0.41830065359476504,0.0
0.0,0.391304347826087,0.75,0.0,-1.0404497939247064,38.17919079152983,0.24768223731859226,0.38020940678713405,4.594539732213632,1.8583639074594023,0.0,0.5465341649221915,-1.0,-1.0457516339869175,0.0
0.0,0.4782608695652174,0.75,0.0,-0.8945413983290355,-1.3592058033092178,0.1716838998150293,0.5568817820321359,0.0,1.5764368001018596,0.0,0.26838121538931575,-1.0,-0.8888888888888928,0.0
0.0,0.5652173913043478,0.75,0.0,-0.03039152179840535,-101.27246199576584,-0.6078392889353842,1.2610757818838239,2.0512753380316173,-0.3446077606069461,0.0,0.02835682975916074,0.0,1.6718652606119949e-15,0.0
0.0,0.6521739130434783,0.75,0.0,7.069340981434569e-05,0.011688301196395197,-0.5256667617265904,1.0911031934709332,1.0253003390688247,-0.6206078325805039,0.0,-0.08488895004324681,0.0,1.6718652606119949e-15,0.0
0.0,0.7391304347826086,0.75,0.0,6.661908345985388e-05,-0.001858470758834354,-0.49027060896040225,1.1843310742147104,0.0,-0.7632408146774274,0.0,-0.08488895004324681,0.0,0.0,0.0
0.0,0.8260869565217391,0.75,0.0,-1.0055503066418598,154.21687521737024,0.5980110924689362,1.325800614384349,0.0,0.2554238232514944,0.0,-0.08488895004324681,0.0,-1.0457516339869275,0.0
0.0,0.9130434782608695,0.75,0.0,-0.05600681860075077,-186.44104062659136,-0.351091801849989,0.44606274313605576,0.0,-1.0278745991609082,0.0,-0.08488895004324681,0.0,5.015595781835984e-15,0.0
0.0,1.0,0.75,0.0,5.661502278093204e-06,-0.2045369946980564,-0.3776803007122674,-0.06423245664822787,2.051266952452362,-1.1051392875546466,0.0,-0.08488895004324681,0.0,1.6718652606119949e-15,0.0
0.0,-1.0,-0.75,0.0,-0.5564236502071784,73.51055573341829,0.20329247235577003,-0.26242042124485254,0.0,-0.7490467387241135,0.0,-0.08488895004324681,0.0,-0.5751633986928065,0.0
0.0,-0.9130434782608695,-0.75,0.0,-0.42192621833156096,-3.9682781066056676,0.07692391396766561,-0.3011625797302943,0.0,-0.8109734134192098,0.0,-0.08488895004324681,0.0,-0.41830065359476504,0.0
0.0,-0.8260869565217391,-0.75,0.0,-0.30148586560533,-40.74051274664604,-0.018607723773428612,-0.30865732460889456,0.0,-0.9674835081842198,0.0,-0.08488895004324681,0.0,-0.28758169934640077,0.0
0.0,-0.7391304347826086,-0.75,0.0,-0.16617313621634638,-28.063420642501605,-0.122833018034607,-0.404119579074815,0.0,-1.1569684361539234,0.0,-0.08488895004324681,0.0,-0.1568627450980348,0.0
0.0,-0.6521739130434783,-0.75,0.0,-0.0008690334992956021,-3.1128199083939574,-0.2762259884133626,-0.32495129830588987,0.0,-1.2747985843370282,0.0,-0.08488895004324681,0.0,1.6718652606119949e-15,0.0
0.0,-0.5652173913043478,-0.75,0.0,0.15157513545134932,-20.920352668607542,-0.29467394443081324,5.542485893798608,0.0,-1.3367783073159674,0.0,-0.08488895004324681,-1.0,0.15686274509803813,0.0
0.0,-0.4782608695652174,-0.75,0.0,0.19496276535909818,-313.88602253301707,-0.2985949504197059,0.020384049130669796,0.0,-1.3925307388017323,0.0,-0.036810691185467995,-1.0,0.2875816993464091,0.0
0.0,-0.391304347826087,-0.75,0.0,-0.5117168870549232,47.26628947814119,0.4640230724588726,0.26120846867824526,1.0203720913607628,-0.7712386963701087,0.0,0.10003290480480488,-1.0,-0.5228758169934621,0.0
0.0,-0.30434782608695654,-0.75,0.0,-0.27386794298012573,-36.358516144568426,0.24305696451263825,0.27497783186304636,0.0,-0.8795818964154903,0.0,0.2184284332323379,-1.0,-0.26143790849672854,0.0
0.0,-0.21739130434782608,-0.75,0.0,-0.2629767120546621,-0.14614411469603833,0.27117470317631226,0.24039078479199452,0.0,-0.7850312872130006,0.0,0.5534446420561445,-1.0,-0.26143790849673354,0.0
0.0,-0.13043478260869565,-0.75,0.0,0.48258125348373176,-319.4766648166439,-0.38844643820915725,-0.03867598418955079,2.04074069536389,-1.337379128878333,0.0,0.6757800849533613,-2.0,0.5751633986928082,0.0
0.0,-0.043478260869565216,-0.75,0.0,3.0480399637655037e-05,-0.1220163732493285,0.12618255972246745,-0.03314763830382914,0.0,-0.7507726930096376,0.0,0.6552389304596477,-2.0,8.359326303059974e-15,0.0
0.0,0.043478260869565216,-0.75,0.0,6.634724131338023e-05,-0.002762321670615738,0.1385254374585527,0.2595351815179255,0.0,-0.6518868636874758,0.0,0.8406118084645815,-1.0,1.6718652606119949e-15,0.0
0.0,0.13043478260869565,-0.75,0.0,0.6134521800630306,-146.67790236293033,-0.4282825272366777,2.336285441808709,0.0,-1.1116052697133365,0.0,0.8177772422719922,-2.0,0.6535947712418314,0.0
0.0,0.21739130434782608,-0.75,0.0,0.26727044562011615,13.975703524704691,-0.058507146066062124,-0.02207645673046954,0.0,-0.7905759246760994,0.0,0.8787038626324571,-2.0,0.26143790849673354,0.0
0.0,0.30434782608695654,-0.75,0.0,0.6512445534632122,-21.02162945634281,-0.41801384496845306,0.0,0.0,-0.9079812821394853,0.0,0.9388271725371173,-2.0,0.6535947712418281,0.0
0.0,0.391304347826087,-0.75,0.0,0.034461414281022076,114.3577697575571,0.20775656741692675,0.38020940678713405,0.0,-0.28804156160247807,0.0,0.736617109888264,-1.0,1.6718652606119949e-15,0.0
0.0,0.4782608695652174,-0.75,0.0,0.0003947182244819983,1.0890419277874537,0.26344887803248357,0.5568817820321359,4.08143957168077,0.2909344206496324,0.0,0.4005418060457619,-1.0,3.3437305212239898e-15,0.0
0.0,0.5652173913043478,-0.75,0.0,6.778749219926963e-05,0.0020263841472196384,0.25001907055972095,0.8282162974696796,0.0,0.12706018805323543,0.0,0.06338370043160775,-1.0,1.6718652606119949e-15,0.0
0.0,0.6521739130434783,-0.75,0.0,6.628869929550244e-05,-0.002956968667468625,0.24222414768187514,1.0911031934709332,0.0,-0.11720807893459557,0.0,-0.08488895004324681,0.0,3.3437305212239898e-15,0.0
0.0,0.7391304347826086,-0.75,0.0,6.625995740379552e-05,-0.003052532884281998,0.2381900970453919,3.0594320787319207,0.0,-0.3389874820107434,0.0,-0.08488895004324681,-1.0,0.0,0.0
0.0,0.8260869565217391,-0.75,0.0,6.6579044420317e-05,-0.0019915970019793185,0.22850171851962583,0.8044459115689868,0.0,-0.5204186374344297,0.0,-0.08488895004324681,0.0,1.6718652606119949e-15,0.0
0.0,0.9130434782608695,-0.75,0.0,6.715082999341672e-05,-9.046094351252595e-05,0.22211141858979436,0.09477427473381561,1.0203707346858868,-0.6680545161863656,0.0,-0.08488895004324681,0.0,3.3437305212239898e-15,0.0
0.0,1.0,-0.75,0.0,-1.0026985241677664,163.6987977481568,1.2718235080492974,-0.28193351716876247,0.0,0.2907192851261173,0.0,-0.08488895004324681,0.0,-1.0457516339869275,0.0
0.0,-1.0,-0.5,0.0,-0.578901235721494,-1.2254125467253225,0.7328806497711992,-0.29268947189684835,0.0,-0.40793673416052084,0.0,-0.08488895004324681,0.0,-0.5751633986928115,0.0
0.0,-0.9130434782608695,-0.5,0.0,-1.026960401857454,83.03021702898077,1.1917261210147956,-0.3011625797302943,0.0,-0.20557537850471314,0.0,-0.08488895004324681,0.0,-1.0457516339869226,0.0
0.0,-0.8260869565217391,-0.5,0.0,-1.0494193032672794,8.35637173083522,1.166090564681022,-0.30865732460889456,0.0,-0.31454754912640603,0.0,-0.08488895004324681,0.0,-1.0457516339869226,0.0
0.0,-0.7391304347826086,-0.5,0.0,-1.0516684635564726,0.8781142497072255,1.0671527754809795,-0.3164781904724436,0.0,-0.5105562222077941,0.0,-0.08488895004324681,0.0,-1.0457516339869226,0.0
0.0,-0.6521739130434783,-0.5,0.0,-1.0519140952044843,0.06141091461346548,0.9761933127799676,-0.32495129830588987,3.893030103894997,-0.3639845533729856,0.0,-0.08488895004324681,0.0,-1.0457516339869226,0.0
0.0,-0.5652173913043478,-0.5,0.0,-1.0519289092691568,0.012155470039044877,1.0424747906993785,-0.3348106006703592,0.0,-0.6992162580290467,0.0,-0.08488895004324681,0.0,-1.0457516339869226,0.0
0.0,-0.4782608695652174,-0.5,0.0,-1.051932086980476,0.0015898631616850201,1.0331565324564556,0.020384049130669796,3.2019675522394335,-0.5073824862584936,0.0,-0.01061416248337788,-1.0,-1.0457516339869275,0.0
0.0,-0.391304347826087,-0.5,0.0,-0.9999243727087753,-1.967664695237472,0.9655441441430356,-0.014599078161981584,5.665151968317412,-0.20930761519537136,0.0,0.22515457029486352,-2.0,-0.9934640522875782,0.0
0.0,-0.30434782608695654,-0.5,0.0,-0.789793733327154,-2.863093964063431,0.7269329477319743,-0.0060868105324460966,2.697707360256294,-0.3611001063242137,0.0,0.6704484679940856,-2.0,-0.7843137254901957,0.0
0.0,-0.21739130434782608,-0.5,0.0,-0.5266444378197018,-2.3664862373209195,0.4407854782269702,-0.025173999485189218,1.0151747376318754,-0.563220779564881,0.0,1.033486218262641,-2.0,-0.5228758169934588,0.0
0.0,-0.13043478260869565,-0.5,0.0,-0.2662959408296905,-11.182283929968388,0.16642033346740764,-0.03867598418955079,0.0,-0.6101183361166956,0.0,1.3118693216868569,-2.0,-0.2614379084967252,0.0
0.0,-0.043478260869565216,-0.5,0.0,-0.0029242225208034327,-9.946140214235248,-0.08825418255346447,-0.03314763830382914,1.0151747557296358,-0.6132470285926843,0.0,1.4571419536656753,-2.0,3.3437305212239898e-15,0.0
0.0,0.043478260869565216,-0.5,0.0,5.44565889727277e-05,-0.04229768082186381,-0.09275237673527156,-0.011691368190449362,1.0151747576282086,-0.4183677991954441,0.0,1.5007966054691346,-2.0,1.6718652606119949e-15,0.0
0.0,0.13043478260869565,-0.5,0.0,6.701687030785059e-05,-0.0005358649462477987,-0.1037057581267627,-0.28161343395903005,2.0303378096874103,-0.04825755345393584,0.0,1.4972310048605229,-2.0,0.0,0.0
0.0,0.21739130434782608,-0.5,0.0,6.979735937742578e-05,0.008709013363704516,-0.1236013243285329,-0.28063507100418433,1.0151601644025474,0.3519499784194702,0.0,1.3846266537778915,-2.0,1.6718652606119949e-15,0.0
0.0,0.30434782608695654,-0.5,0.0,6.892851657917824e-05,0.005820188504427967,-0.14866095873421814,0.0,1.0151611090281232,0.7719647314663762,0.0,1.1260475781824577,-2.0,1.6718652606119949e-15,0.0
0.0,0.391304347826087,-0.5,0.0,-0.025678909440529453,1.8416884165699496,-0.15290202180606538,0.38020940678713405,0.0,1.1091736805564336,0.0,0.8585093938868437,-1.0,-0.026143790849670515,0.0
0.0,0.4782608695652174,-0.5,0.0,-0.02622733084389924,0.018236134276489034,-0.143747327048079,6.423340611181785,0.0,1.4394723894788146,0.0,0.533009439734007,-1.0,-0.026143790849670515,0.0
0.0,0.5652173913043478,-0.5,0.0,-0.026234280727488398,-0.00487160918042556,-0.14420575896849477,0.8282162974696796,0.0,1.0709110242370712,0.0,0.09071488073398677,0.0,-0.02614379084966717,0.0
0.0,0.6521739130434783,-0.5,0.0,-0.026233986742676265,-0.0038941358846262533,-0.12330153007298154,0.6527600468891437,1.015174711967399,0.5180813385163797,0.0,-0.08488895004324681,0.0,-0.02614379084966717,0.0
0.0,0.7391304347826086,-0.5,0.0,-0.026233484697612986,-0.002224880788165472,-0.12766715594160713,0.2413660199294093,0.0,0.13587592052718958,0.0,-0.08488895004324681,0.0,-0.026143790849670515,0.0
0.0,0.8260869565217391,-0.5,0.0,-0.052227992770345726,1.0134871999532968,-0.11000568691577726,-0.23826349406173877,0.0,-0.09333289717021549,0.0,-0.08488895004324681,0.0,-0.05228758169934772,0.0
0.0,0.9130434782608695,-0.5,0.0,-0.052524391706291994,0.027987157636986133,-0.11309284251401452,-0.2565141936684249,1.0151722366070839,-0.2666450987176421,0.0,-0.08488895004324681,0.0,-0.0522875816993427,0.0
0.0,1.0,-0.5,0.0,-0.05253102498851066,0.005932085533266515,-0.10382739716010624,-0.28193351716876247,1.0151646827909568,-0.42569290237433305,0.0,-0.08488895004324681,0.0,-0.052287581699346046,0.0
0.0,-1.0,-0.25,0.0,-0.05254013283668078,-0.02435069779810426,-0.08473650788438862,-0.29268947189684835,0.0,-0.6012212096617784,0.0,-0.08488895004324681,0.0,-0.052287581699346046,0.0
0.0,-0.9130434782608695,-0.25,0.0,-0.0015310620534279662,-5.314005840516508,-0.10647170881117862,-0.3011625797302943,0.0,-0.7889516774900327,0.0,-0.08488895004324681,0.0,1.6718652606119949e-15,0.0
0.0,-0.8260869565217391,-0.25,0.0,-1.0065468203853825,150.9035558450965,0.9478177077912545,-0.30865732460889456,0.0,0.15616917743961164,0.0,-0.08488895004324681,0.0,-1.0457516339869275,0.0
0.0,-0.7391304347826086,-0.25,0.0,-1.051461840526176,1.5651174079699084,0.9362739776801703,-0.3164781904724436,0.0,0.21188705209820333,0.0,-0.08488895004324681,0.0,-1.0457516339869275,0.0
0.0,-0.6521739130434783,-0.25,0.0,-1.051876768676452,0.18551829319516505,0.9110278873215155,-0.32495129830588987,0.0,-0.13531105021337808,0.0,-0.08488895004324681,0.0,-1.0457516339869226,0.0
0.0,-0.5652173913043478,-0.25,0.0,-1.051928750294461,0.012684046732610513,0.9634282048492188,2.7831297762234724,0.2748162667593785,-0.3267188436078355,0.0,-0.08488895004324681,0.0,-1.0457516339869226,0.0
0.0,-0.4782608695652174,-0.25,0.0,-1.0519313153770526,0.004155375766553865,0.9889330768404163,23.721903716938378,2.5206419693691777,-0.03331879432163748,0.0,0.005415184042066469,-1.0,-1.0457516339869275,0.0
0.0,-0.391304347826087,-0.25,0.0,-1.0519318125147528,0.002502437226129337,0.9940572537764047,0.26120846867824526,0.0,-0.1841584403711796,0.0,0.25883680029142053,-1.0,-1.0457516339869275,0.0
