Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Heating Load (kWh),Solar Generation (W/kW),Occupant Count (people),Temperature Set Point (C),HVAC Mode (Off/Cooling/Heating),Electricity Pricing [$/kWh],6h Prediction Electricity Pricing [$/kWh],12h Prediction Electricity Pricing [$/kWh],24h Prediction Electricity Pricing [$/kWh],Outdoor Drybulb Temperature (C),Outdoor Relative Humidity (%),Diffuse Solar Radiation (W/m2),Direct Solar Radiation (W/m2),6h Outdoor Drybulb Temperature (C),12h Outdoor Drybulb Temperature (C),24h Outdoor Drybulb Temperature (C),6h Outdoor Relative Humidity (%),12h Outdoor Relative Humidity (%),24h Outdoor Relative Humidity (%),6h Diffuse Solar Radiation (W/m2),12h Diffuse Solar Radiation (W/m2),24h Diffuse Solar Radiation (W/m2),6h Direct Solar Radiation (W/m2),12h Direct Solar Radiation (W/m2),24h Direct Solar Radiation (W/m2),kg_CO2/kWh
0.0,0.5652173913043478,0.25,0.0,0.9539738937412976,-63.815169630224304,-1.110970011001107,1.261075781883824,0.0,-0.2830471119254484,0.0,0.0746296641379165,0.0,0.9673202614379076,0.0,1.0,0.0,0.0,0.0,0.8705077010838561,-0.7741176470588234,-0.0536910584854794,0.3846261846261847,-0.4155700062363713,-0.5062152080653304,0.7469608784584929,-0.0180080953487855,0.9259875676951204,-0.7732731052422082,-0.4041600749686056,0.0646574938567819,0.1021660220686185,-0.209155915255814,0.056574670941447,0.2088576703260024,-0.3006270414732592
0.0,0.6521739130434783,0.25,0.0,0.0323581909497938,107.36473965347768,-0.2253803647899664,1.0911031934709332,2.07272594552566,0.2753771639497865,0.0,-0.0848889500432468,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.471192241871078,-0.5169411764705881,-0.4177442006876846,-0.1953667953667953,-0.2854529099405738,-0.1054947945464745,0.3642402235831577,0.3432597609015371,-0.1324174749059291,-0.5455429747284616,-0.4041600749686056,0.5064546435037667,-0.3607583473366008,-0.209155915255814,0.419148321835348,-0.2013186635595119,-0.3417797654362225
0.0,0.7391304347826086,0.25,0.0,-1.2445044098743392,234.1671251498875,1.0364979134582797,0.7128485470720605,0.0,2.315294941781461,0.0,-0.0848889500432468,-1.0,-1.3071895424836544,0.0,1.0,0.0,0.0,0.0,0.309184255561894,-0.3771764705882353,-0.4177442006876846,-0.1953667953667953,-0.5306527270315726,0.036954261552886,0.2171369567252119,0.556810596759231,-0.0729188655726193,-0.1327843141962512,-0.4041600749686056,1.2658085534741073,-0.3607583473366008,-0.209155915255814,0.4334453560319455,-0.2013186635595119,-0.2782569706098829
0.0,0.8260869565217391,0.25,0.0,-0.0392637084213625,-130.7716916886924,-0.2571522705952807,0.2830912087536238,2.072743094638077,-0.0543531974085837,0.0,-0.0848889500432468,-1.0,5.015595781835984e-15,0.0,1.0,0.0,0.0,0.0,0.127780946948089,-0.2124705882352941,-0.4177442006876846,-0.1953667953667953,-0.4936450921604974,0.4828101436790146,0.4469062152210364,0.5569275998788732,-0.1458631089119069,0.2403066427509103,-0.4041600749686056,0.5442194082157623,-0.3607583473366008,-0.209155915255814,0.911264132995826,-0.2013186635595119,-0.1786830814998436
0.0,0.9130434782608696,0.25,0.0,-0.7400669073556235,75.02903557233557,0.4903865118638122,0.0947742747338156,0.0,0.0413195701940556,0.0,-0.0848889500432468,-1.0,-0.7581699346405218,0.0,0.0,0.0,0.0,0.0,-0.0501996577296065,-0.052235294117647,-0.4177442006876846,-0.1953667953667953,-0.5333913273679561,0.5827739193853667,0.006293887263254,0.8297858523350217,-0.6580612289104193,-0.5354682271445006,-0.4041600749686056,0.9695825869082696,-0.3607583473366008,-0.209155915255814,1.3792397874603406,-0.2013186635595119,-0.1415402746830545
0.0,1.0,0.25,0.0,-1.716312015353809,152.0161763574769,1.492285263361167,-0.2819335171687624,0.0,1.5297578585121352,0.0,-0.0848889500432468,-1.0,-1.751633986928095,0.0,0.0,0.0,0.0,0.0,-0.1916714204221334,0.1037647058823528,-0.4177442006876846,-0.1953667953667953,-0.366731082915897,0.8038491591623882,-0.1139825996711253,0.8251268020264878,-0.750017816778449,-0.353955811416956,-0.4041600749686056,0.6962438034897434,-0.3607583473366008,-0.209155915255814,0.9602817406258828,-0.2013186635595119,-0.2389359134315997
0.0,-1.0,0.5,0.0,-1.8394267538500624,5.006047926763963,1.4871900491275143,-0.2926894718968483,0.0,1.403814357628554,0.0,-0.0848889500432468,-1.0,-1.8300653594771183,0.0,0.0,0.0,0.0,0.0,-0.3000570450656017,0.2625882352941175,-0.4177442006876846,-0.1953667953667953,-0.4231650475894133,1.1641927800944187,-0.1722872757322303,0.7195922379268164,-0.6527618470347836,0.0559852503934763,0.1200198129266225,0.2950375821571828,-0.3607583473366008,0.0822888633565207,1.3824642208970606,-0.2013186635595119,-0.4168489084187104
0.0,-0.9130434782608696,0.5,0.0,-1.347422097948305,-108.02501405759514,0.9106888894363512,-0.3011625797302943,0.0,0.0725148904704872,0.0,-0.0848889500432468,-1.0,-1.3071895424836528,0.0,0.0,0.0,0.0,0.0,-0.3753565316600112,0.4214117647058822,-0.4177442006876846,-0.1953667953667953,-0.0585232106821049,1.3520489976828047,-0.1848925953349958,0.3034009583209527,-0.9033655308452572,0.1884993192180996,0.7588535397049556,0.4502618782291699,-0.3607583473366008,0.3987779156909416,1.817909482233401,-0.2013186635595119,-0.8998354648032225
0.0,-0.8260869565217391,0.5,0.0,-1.0532422582688568,-4.354612887691152,0.6267331602438571,-0.3086573246088945,0.0,-0.6325541626463786,0.0,-0.0848889500432468,-1.0,-1.0457516339869275,0.0,0.0,0.0,0.0,0.0,-0.4141471762692525,0.5228235294117646,-0.4177442006876846,-0.1953667953667953,0.0066486555846735,1.2446669645686046,-0.2220908266527487,-0.0735166388710259,-1.1159771596836996,0.6794815740878102,0.8610615584645088,0.3053670298512732,-0.3607583473366008,0.5989392338296211,1.29241396865704,-0.2013186635595119,-1.1230724964253913
0.0,-0.7391304347826086,0.5,0.0,-1.051952358347085,-0.065810623921633,0.6854491725658824,-0.3164781904724436,0.0,-0.7687518058054699,0.0,-0.0848889500432468,-1.0,-1.0457516339869226,0.0,0.0,0.0,0.0,0.0,-0.4244152880775811,0.5522352941176469,-0.4177442006876846,-0.1953667953667953,0.327447736677332,1.5486706239732768,-0.3822595184501312,-0.2775682116776045,-0.883127673912048,-0.195339271503112,0.7532415139270312,0.3812662341738251,-0.3607583473366008,0.9304756078634592,1.4494061747891158,-0.2013186635595119,-1.277943158947561
0.0,-0.6521739130434783,0.5,0.0,-1.0519313974404514,0.0038825222695046,0.7566530833499704,5.46740687680466,0.0,-0.6947114617923499,0.0,-0.0848889500432468,0.0,-1.0457516339869226,0.0,0.0,0.0,0.0,0.0,-0.4255561893896178,0.5522352941176469,-0.4177442006876846,-0.1953667953667953,0.7301774909944397,1.1457516324149477,-0.5162393467612373,-0.6368623691551143,-0.966061506311758,0.6487207172207939,0.8915686648191271,0.0864768786475505,-0.3607583473366008,1.2842335766101225,1.1890993357166235,-0.2013186635595119,-1.301877741247705
0.0,-0.5652173913043478,0.5,0.0,-1.0520309613818406,-0.3271587081495586,0.9567074903169928,5.531648228479291,0.0,-0.6383830918048917,0.0,-0.0848889500432468,0.0,-1.0457516339869226,0.0,0.0,0.0,0.0,0.0,-0.4324015972618367,0.5508235294117645,-0.4177442006876846,-0.1953667953667953,0.9572407401491948,1.2600372476714832,-0.1905163805027497,-0.8300651342349697,-1.00252397444047,0.2827495650408945,0.580503096180447,0.0124758951935104,-0.3607583473366008,1.3235144611591514,0.6619986564420893,-0.2013186635595119,-1.3625296105749694
0.0,-0.4782608695652174,0.5,0.0,-1.0519348747196222,-0.0076791210239382,1.0008989224564009,5.732496799548865,0.0,-0.577067356953995,0.0,-0.015193579402823,0.0,-1.0457516339869226,0.0,0.0,0.0,0.0,0.0,-0.3502567027952082,0.4315294117647059,-0.0002259996448576,0.1221130221130221,1.178467415390108,0.8258209059583461,-0.2422080106345792,-0.930746745422379,-0.9622805841413448,1.0201361566734206,0.4119035640550227,-0.0688856673532306,0.3318927890214028,1.0798805497703496,0.3170927689792953,-0.0296616056557583,-1.2774077831701398
0.0,-0.391304347826087,0.5,0.0,-0.9999700279855654,-2.1194644210502878,0.9838719257468478,-0.0145990781619815,0.0,-0.5456968453712461,0.0,0.2355299370657224,0.0,-0.9934640522875782,0.0,0.0,0.0,0.0,0.0,-0.1677124928693666,0.1788235294117645,0.5483719954154358,0.3115128115128115,1.2402030948400966,0.380397591538976,-0.258845442554816,-0.9876254196850468,-0.6707726762652595,-0.0404647795749296,0.2885587641479895,-0.404758813624224,0.3591240586819774,1.5733607740043365,-0.1840802128950648,0.0466889652127449,-1.146461001106179
0.0,-0.3043478260869565,0.5,0.0,-0.0876387057617475,-291.6142459070118,0.0425380747098179,-0.2871514529279395,0.0,-1.215591324317971,0.0,0.6226740156529598,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1026811180832856,-0.136,0.8975737323841347,0.6081081081081081,1.3678957028119345,0.482331323158878,-0.0214350311637718,-1.0349725668564351,-0.5256358611528277,-0.2404449957104804,0.2777772080901526,-0.404758813624224,1.2467771379316597,1.613960372484495,-0.1840802128950648,0.5909178589563322,-0.7755769512887771
0.0,-0.217391304347826,0.5,0.0,-3.7173979908301845e-05,-0.3469611547643383,-0.0234003986691377,0.2403907847919945,1.0309737255778864,-0.90145793010602,0.0,1.019450521285488,-1.0,-8.359326303059974e-15,0.0,0.0,0.0,0.0,0.0,0.4084426697090703,-0.4463529411764705,0.7813453436001743,0.981870831870832,1.3268955042966972,0.3322360134268214,0.3069473292746482,-1.0686492112550063,-0.3604006744478181,0.5558234600200521,0.4304705304941451,-0.404758813624224,1.965387437250596,1.352513884110591,-0.1840802128950648,0.8698263047961913,-0.5183542278881191
0.0,-0.1304347826086956,0.5,0.0,6.551940124537894e-05,-0.0055148161122218,-0.0162525610504759,6.0870142684265724,0.0,-0.4625701187751888,0.0,1.296983716983929,-1.0,3.3437305212239898e-15,0.0,0.0,0.0,0.0,0.0,0.6879634911580145,-0.6477647058823529,0.6613718178442863,1.152000702000702,1.2070504615343516,0.0107503381237146,0.2630554627076298,-0.8403415253667924,0.18113238507222,-0.1123034188726432,0.2710239743164149,-0.404758813624224,0.6207010309041088,1.3170190353444975,-0.1840802128950648,1.1044147911022184,0.0426302996888353
0.0,-0.0434782608695652,0.5,0.0,6.61175954250178e-05,-0.0035258737797776,-0.0318038390328058,7.238428762629582,0.9344639930493038,-0.0960813784750661,0.0,1.452619979819445,-1.0,1.6718652606119949e-15,0.0,0.0,0.0,0.0,0.0,0.9309754706217912,-0.7727058823529411,0.5991250585177651,1.207862407862408,1.0529211907457383,-0.0449429843988507,0.6777249751789604,-0.9215089790907796,0.436574647987514,-0.0040303643223758,0.0957267731193918,-0.404758813624224,1.0879528337581037,1.031078225377977,-0.1840802128950648,1.2924876562803411,0.3321639358211662
0.0,0.0434782608695652,0.5,0.0,6.702256476190843e-05,-0.0005169313940845,-0.0703896362262964,33.820357916387415,0.5555116813241014,0.6192448272106235,0.0,1.505917387002928,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.123787792355961,-0.8550588235294116,0.3831339693609053,1.2771323271323274,0.8837602056885997,-0.1282298664926463,0.1751577558170857,-0.78692258793015,0.1961980487953186,-0.0940529167658899,-0.0201866549555259,-0.404758813624224,0.912635509619568,0.5016617969447241,-0.1840802128950648,1.424258282165768,0.3692624786383945
0.0,0.1304347826086956,0.5,0.0,6.876103486436164e-05,0.0052633267256678,-0.1221394306995916,16.194049874637038,0.6384920121844982,1.081708266951015,0.0,1.5088720876573694,0.0,1.6718652606119949e-15,0.0,0.0,0.0,0.0,0.0,1.2584141471762689,-0.9110588235294116,0.3597591489499088,1.3014566514566517,0.371157909571875,-0.357886648419136,0.2376409235500078,-0.4236666648163203,0.3030653891495149,0.0774380937813832,-0.4041600749686056,-0.404758813624224,1.4125667716490016,-0.209155915255814,-0.1840802128950648,1.165198102656612,0.3474612678027614
0.0,0.217391304347826,0.5,0.0,6.917971792556165e-05,0.0066554105901491,-0.1812234590049169,0.2364821575432459,2.396626792345641,1.3239038112875847,0.0,1.4140516391310245,-1.0,1.6718652606119949e-15,0.0,0.0,0.0,0.0,0.0,1.3348545350827152,-0.9505882352941176,0.3445848870808918,1.283625833625834,0.3369882113265656,-0.3320227141999622,0.5582106358943968,-0.1864500728345746,0.3037835774874771,0.2241398791020464,-0.4041600749686056,-0.404758813624224,1.00709912302347,-0.209155915255814,-0.1840802128950648,0.4777241669285674,0.306652080603697
0.0,0.3043478260869565,0.5,0.0,0.0691491538421478,-32.64399127003799,-0.3115060201460907,0.0,1.030960345419428,1.4534790028532922,0.0,1.1986282264387254,-2.0,0.0784313725490199,0.0,0.0,0.0,0.0,0.0,1.3508271534512264,-0.968470588235294,0.3026780957915637,1.2081607581607583,0.1887147543014596,-0.397221286594304,0.5132420696419844,-0.3454268492177059,0.9259875676951204,0.1735564750694439,-0.4041600749686056,-0.404758813624224,1.6995197794302097,-0.209155915255814,-0.1840802128950648,0.4125834333045156,0.2142222906866661
0.0,0.391304347826087,0.5,0.0,0.2552257270428962,-26.071912130325018,-0.5290691798422836,5.925045225859518,0.0,1.3493386331396136,0.0,0.8890111884997667,-2.0,0.2614379084967335,0.0,0.0,0.0,0.0,0.0,1.2869366799771815,-0.9581176470588232,0.2474696111191825,1.071919971919972,0.1136460976615726,-0.4159797373662997,0.1047673483989566,-0.0829103191271,0.9259875676951204,-0.1524421957294318,-0.4041600749686056,-0.404758813624224,0.5915490498928813,-0.209155915255814,-0.1840802128950648,0.0573645284885421,0.0801751931281353
0.0,0.4782608695652174,0.5,0.0,0.0356222890503534,30.772440505890906,-0.3701279434795236,0.1641949209842106,0.0,1.667788831925695,0.0,0.4871176582022373,-2.0,0.0261437908496755,0.0,0.0,0.0,0.0,0.0,1.1614375356531654,-0.9197647058823528,0.1370526417744201,0.8434362934362934,-0.00081220991945,-0.3949125906642668,0.2301689474071669,0.1844063019559129,0.9259875676951204,0.1272509846918705,-0.4041600749686056,-0.404758813624224,0.8580014566112647,-0.209155915255814,-0.1840802128950648,0.0497616425967784,-0.0039577433818725
0.0,0.5652173913043478,0.5,0.0,0.0004549131343918,1.2891846377231475,-0.3753155491625336,0.8282162974696796,3.092909177327821,1.3739403093710174,0.0,0.0726299175857684,-1.0,3.3437305212239898e-15,0.0,0.0,0.0,0.0,0.0,0.919566457501426,-0.7976470588235294,-0.0746767397936945,0.4106879606879607,-0.119154404681813,-0.2479344452709608,0.0462216922561442,-0.1558313295211094,0.9259875676951204,0.6545503767425873,-0.4041600749686056,0.0720333774289428,0.1902735476451459,-0.209155915255814,-0.0584006928237997,-0.0876683108132504,-0.1240017862011365
0.0,0.6521739130434783,0.5,0.0,7.044928101152434e-05,0.0108765946820098,-0.3794086152645063,0.6527600468891437,1.030973544188277,0.7452358583603472,0.0,-0.0848889500432468,0.0,3.3437305212239898e-15,0.0,0.0,0.0,0.0,0.0,0.4495151169423846,-0.4727058823529412,-0.4177442006876846,-0.1953667953667953,-0.2519957077382158,-0.1312261718563862,-0.2255825898261584,0.1520458896306558,0.9259875676951204,0.768812100902699,-0.4041600749686056,0.9731365555109788,-0.3607583473366008,-0.209155915255814,0.0590279737211534,-0.2013186635595119,-0.2169786923173498
0.0,0.7391304347826086,0.5,0.0,6.676733773088612e-05,-0.0013655385223978,-0.3837552735256603,0.7128485470720605,7.571544268044569,0.9693089632375902,0.0,-0.0848889500432468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3251568739304047,-0.4110588235294116,-0.4177442006876846,-0.1953667953667953,-0.2312246446492778,0.0954613192017809,-0.3409492381512412,0.6006730212468341,0.5500691939082162,0.2529258019756031,-0.4041600749686056,1.4063244192369275,-0.3607583473366008,-0.209155915255814,0.2783835663257342,-0.2013186635595119,-0.1860232729082216
