Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Heating Load (kWh),Solar Generation (W/kW),Occupant Count (people),Temperature Set Point (C),HVAC Mode (Off/Cooling/Heating),kg_CO2/kWh
0.0,0.3043478260869565,0.25,0.0,6.879067499910187e-05,0.0053618775372774,-0.0718242950815093,0.0,4.671588906869181,1.3568565837557014,0.0,1.2260886749923146,-2.0,1.6718652606119949e-15,0.0,0.1806244061548098
0.0,0.391304347826087,0.25,0.0,-0.4083949535990193,41.021971010572685,0.2472295652218187,-0.2630366133673958,2.0727404830140914,1.9641625137994163,0.0,0.9135966129320192,-3.0,-0.418300653594765,0.0,0.0115912510394648
0.0,0.4782608695652174,0.25,0.0,0.515125451274011,-36.379839244648174,-0.713917771629875,2.1212708031387097,0.0,0.7283292603407399,0.0,0.501126407290612,-1.0,0.5228758169934671,0.0,-0.1452896523548824
0.0,0.5652173913043478,0.25,0.0,0.9539738937412976,-63.815169630224304,-1.110970011001107,1.261075781883824,0.0,-0.2830471119254484,0.0,0.0746296641379165,0.0,0.9673202614379076,0.0,-0.3006270414732592
0.0,0.6521739130434783,0.25,0.0,0.0323581909497938,107.36473965347768,-0.2253803647899664,1.0911031934709332,2.07272594552566,0.2753771639497865,0.0,-0.0848889500432468,0.0,0.0,0.0,-0.3417797654362225
0.0,0.7391304347826086,0.25,0.0,-1.2445044098743392,234.1671251498875,1.0364979134582797,0.7128485470720605,0.0,2.315294941781461,0.0,-0.0848889500432468,-1.0,-1.3071895424836544,0.0,-0.2782569706098829
0.0,0.8260869565217391,0.25,0.0,-0.0392637084213625,-130.7716916886924,-0.2571522705952807,0.2830912087536238,2.072743094638077,-0.0543531974085837,0.0,-0.0848889500432468,-1.0,5.015595781835984e-15,0.0,-0.1786830814998436
0.0,0.9130434782608696,0.25,0.0,-0.7400669073556235,75.02903557233557,0.4903865118638122,0.0947742747338156,0.0,0.0413195701940556,0.0,-0.0848889500432468,-1.0,-0.7581699346405218,0.0,-0.1415402746830545
0.0,1.0,0.25,0.0,-1.716312015353809,152.0161763574769,1.492285263361167,-0.2819335171687624,0.0,1.5297578585121352,0.0,-0.0848889500432468,-1.0,-1.751633986928095,0.0,-0.2389359134315997
0.0,-1.0,0.5,0.0,-1.8394267538500624,5.006047926763963,1.4871900491275143,-0.2926894718968483,0.0,1.403814357628554,0.0,-0.0848889500432468,-1.0,-1.8300653594771183,0.0,-0.4168489084187104
0.0,-0.9130434782608696,0.5,0.0,-1.347422097948305,-108.02501405759514,0.9106888894363512,-0.3011625797302943,0.0,0.0725148904704872,0.0,-0.0848889500432468,-1.0,-1.3071895424836528,0.0,-0.8998354648032225
0.0,-0.8260869565217391,0.5,0.0,-1.0532422582688568,-4.354612887691152,0.6267331602438571,-0.3086573246088945,0.0,-0.6325541626463786,0.0,-0.0848889500432468,-1.0,-1.0457516339869275,0.0,-1.1230724964253913
0.0,-0.7391304347826086,0.5,0.0,-1.051952358347085,-0.065810623921633,0.6854491725658824,-0.3164781904724436,0.0,-0.7687518058054699,0.0,-0.0848889500432468,-1.0,-1.0457516339869226,0.0,-1.277943158947561
0.0,-0.6521739130434783,0.5,0.0,-1.0519313974404514,0.0038825222695046,0.7566530833499704,5.46740687680466,0.0,-0.6947114617923499,0.0,-0.0848889500432468,0.0,-1.0457516339869226,0.0,-1.301877741247705
0.0,-0.5652173913043478,0.5,0.0,-1.0520309613818406,-0.3271587081495586,0.9567074903169928,5.531648228479291,0.0,-0.6383830918048917,0.0,-0.0848889500432468,0.0,-1.0457516339869226,0.0,-1.3625296105749694
0.0,-0.4782608695652174,0.5,0.0,-1.0519348747196222,-0.0076791210239382,1.0008989224564009,5.732496799548865,0.0,-0.577067356953995,0.0,-0.015193579402823,0.0,-1.0457516339869226,0.0,-1.2774077831701398
0.0,-0.391304347826087,0.5,0.0,-0.9999700279855654,-2.1194644210502878,0.9838719257468478,-0.0145990781619815,0.0,-0.5456968453712461,0.0,0.2355299370657224,0.0,-0.9934640522875782,0.0,-1.146461001106179
0.0,-0.3043478260869565,0.5,0.0,-0.0876387057617475,-291.6142459070118,0.0425380747098179,-0.2871514529279395,0.0,-1.215591324317971,0.0,0.6226740156529598,-1.0,0.0,0.0,-0.7755769512887771
0.0,-0.217391304347826,0.5,0.0,-3.7173979908301845e-05,-0.3469611547643383,-0.0234003986691377,0.2403907847919945,1.0309737255778864,-0.90145793010602,0.0,1.019450521285488,-1.0,-8.359326303059974e-15,0.0,-0.5183542278881191
0.0,-0.1304347826086956,0.5,0.0,6.551940124537894e-05,-0.0055148161122218,-0.0162525610504759,6.0870142684265724,0.0,-0.4625701187751888,0.0,1.296983716983929,-1.0,3.3437305212239898e-15,0.0,0.0426302996888353
0.0,-0.0434782608695652,0.5,0.0,6.61175954250178e-05,-0.0035258737797776,-0.0318038390328058,7.238428762629582,0.9344639930493038,-0.0960813784750661,0.0,1.452619979819445,-1.0,1.6718652606119949e-15,0.0,0.3321639358211662
0.0,0.0434782608695652,0.5,0.0,6.702256476190843e-05,-0.0005169313940845,-0.0703896362262964,33.820357916387415,0.5555116813241014,0.6192448272106235,0.0,1.505917387002928,-1.0,0.0,0.0,0.3692624786383945
0.0,0.1304347826086956,0.5,0.0,6.876103486436164e-05,0.0052633267256678,-0.1221394306995916,16.194049874637038,0.6384920121844982,1.081708266951015,0.0,1.5088720876573694,0.0,1.6718652606119949e-15,0.0,0.3474612678027614
0.0,0.217391304347826,0.5,0.0,6.917971792556165e-05,0.0066554105901491,-0.1812234590049169,0.2364821575432459,2.396626792345641,1.3239038112875847,0.0,1.4140516391310245,-1.0,1.6718652606119949e-15,0.0,0.306652080603697
0.0,0.3043478260869565,0.5,0.0,0.0691491538421478,-32.64399127003799,-0.3115060201460907,0.0,1.030960345419428,1.4534790028532922,0.0,1.1986282264387254,-2.0,0.0784313725490199,0.0,0.2142222906866661
0.0,0.391304347826087,0.5,0.0,0.2552257270428962,-26.071912130325018,-0.5290691798422836,5.925045225859518,0.0,1.3493386331396136,0.0,0.8890111884997667,-2.0,0.2614379084967335,0.0,0.0801751931281353
0.0,0.4782608695652174,0.5,0.0,0.0356222890503534,30.772440505890906,-0.3701279434795236,0.1641949209842106,0.0,1.667788831925695,0.0,0.4871176582022373,-2.0,0.0261437908496755,0.0,-0.0039577433818725
0.0,0.5652173913043478,0.5,0.0,0.0004549131343918,1.2891846377231475,-0.3753155491625336,0.8282162974696796,3.092909177327821,1.3739403093710174,0.0,0.0726299175857684,-1.0,3.3437305212239898e-15,0.0,-0.1240017862011365
0.0,0.6521739130434783,0.5,0.0,7.044928101152434e-05,0.0108765946820098,-0.3794086152645063,0.6527600468891437,1.030973544188277,0.7452358583603472,0.0,-0.0848889500432468,0.0,3.3437305212239898e-15,0.0,-0.2169786923173498
0.0,0.7391304347826086,0.5,0.0,6.676733773088612e-05,-0.0013655385223978,-0.3837552735256603,0.7128485470720605,7.571544268044569,0.9693089632375902,0.0,-0.0848889500432468,0.0,0.0,0.0,-0.1860232729082216
0.0,0.8260869565217391,0.5,0.0,-1.1102645287521913,155.83195801155054,0.7076268690489317,1.325800614384349,0.0,1.885429080817587,0.0,-0.0848889500432468,0.0,-1.1503267973856146,0.0,-0.0179982892467769
0.0,0.9130434782608696,0.5,0.0,-1.9365874232524656,556.4068264896688,1.4353745400947353,0.7973512115382962,0.0,3.0418441911167675,0.0,-0.0848889500432468,0.0,-2.091503267973847,0.0,-0.010113245239527
0.0,1.0,0.5,0.0,-2.0968535134940187,23.53636186395649,1.3822649374649851,-0.1730829869084948,0.0,2.54625288039192,0.0,-0.0848889500432468,0.0,-2.0915032679738434,0.0,-0.0623595051214034
0.0,-1.0,0.75,0.0,-2.102400484727874,5.093176944474857,1.2944276428412942,-0.2926894718968483,0.0,1.4707813954226747,0.0,-0.0848889500432468,-1.0,-2.091503267973847,0.0,0.1300674706131984
0.0,-0.9130434782608696,0.75,0.0,-2.103513985884241,1.3908848522421555,1.0675452719466187,-0.3011625797302943,0.0,0.8618917256096497,0.0,-0.0848889500432468,-1.0,-2.091503267973847,0.0,-0.2023266614580973
0.0,-0.8260869565217391,0.75,0.0,-2.103689788141204,0.8063580180935269,0.9549208345272434,-0.3086573246088945,0.0,0.4542924959794717,0.0,-0.0848889500432468,-1.0,-2.091503267973847,0.0,-0.5479969168223007
0.0,-0.7391304347826086,0.75,0.0,-2.103844123864532,0.2932054948499085,0.9018361042839962,-0.404119579074815,0.0,0.1823585627884636,0.0,-0.0848889500432468,-1.0,-2.091503267973847,0.0,-0.8648918346802625
0.0,-0.6521739130434783,0.75,0.0,-2.103898020007509,0.1140056235200114,0.8847655079784797,-0.3249512983058898,0.0,0.0152458877519019,0.0,-0.0848889500432468,0.0,-2.091503267973847,0.0,-1.0394305998125746
0.0,-0.5652173913043478,0.75,0.0,-2.1039764382966077,-0.1467281978635898,0.9497311694740004,-0.3239729353510439,0.0,-0.0289906803979668,0.0,-0.0848889500432468,0.0,-2.091503267973847,0.0,-1.058338218551102
0.0,-0.4782608695652174,0.75,0.0,-2.1039314448567823,0.0028709790324067,0.9530071019402644,-0.1339620296007856,0.0,-0.1207450512762036,0.0,-0.0066985765268738,0.0,-2.091503267973847,0.0,-0.9499648999087628
0.0,-0.391304347826087,0.75,0.0,-2.1039311720776883,0.0037779452112599,0.9706194680481512,-0.2904066250022084,2.0512482557904885,-0.0422838206224487,0.0,0.2233672193469212,0.0,-2.091503267973847,0.0,-0.7841148410418936
0.0,-0.3043478260869565,0.75,0.0,-2.103932034736396,0.0009096818964209,0.9919411930384242,5.860372018617202,0.0,0.260361312215325,0.0,0.5353011995147486,0.0,-2.091503267973847,0.0,-0.6264957890882448
0.0,-0.217391304347826,0.75,0.0,-1.0048957927191955,-193.38746186762543,-0.1482405284476746,-0.0251739994851892,0.0,-0.7809806215239785,0.0,0.8441887875443687,0.0,-0.9411764705882288,0.0,-0.7348816384055459
0.0,-0.1304347826086956,0.75,0.0,-0.7926449281596436,-12.343062638919491,-0.3049893763370935,0.2205554392769228,0.0,-0.6525909113732333,0.0,1.1866625633624754,0.0,-0.7843137254901873,0.0,-0.4464130053524358
0.0,-0.0434782608695652,0.75,0.0,-0.0493399372325484,-164.27425433432822,-0.9377744756959266,0.2312860100634176,0.0,-0.9871736400495912,0.0,1.3854400279708172,-1.0,0.0,0.0,0.1284775104786192
0.0,0.0434782608695652,0.75,0.0,-3.4362850718862423e-06,-0.2347863266936953,-0.9072181800046822,0.2595351815179255,0.0,-0.9431508219110192,0.0,1.4324009777345226,-1.0,0.0,0.0,0.6119621150241696
0.0,0.1304347826086956,0.75,0.0,6.562141283303455e-05,-0.0051756366705475,-0.8539175252762132,0.2610172542567276,1.0256393451791268,-0.78373066107573,0.0,1.3501609132193593,-1.0,1.6718652606119949e-15,0.0,0.8734739831687828
0.0,0.217391304347826,0.75,0.0,-0.025022622159651,4.023785126875461,-0.7917264293536024,0.2364821575432459,0.7510643075513479,-0.5406609429027556,0.0,1.20239015099188,-1.0,-0.0261437908496705,0.0,0.9312836219919842
0.0,0.3043478260869565,0.75,0.0,-0.407126316210211,45.24007724749397,-0.3841953415549102,11.68167911723175,0.2742991828796307,0.3515262678163808,0.0,0.839735842303851,-1.0,-0.418300653594765,0.0,0.9034340651758588
0.0,0.391304347826087,0.75,0.0,-1.0404497939247064,38.17919079152983,0.2476822373185922,0.380209406787134,4.594539732213632,1.8583639074594025,0.0,0.5465341649221915,-1.0,-1.0457516339869175,0.0,0.8518447506784375
0.0,0.4782608695652174,0.75,0.0,-0.8945413983290355,-1.3592058033092178,0.1716838998150293,0.5568817820321359,0.0,1.5764368001018596,0.0,0.2683812153893157,-1.0,-0.8888888888888928,0.0,0.806176412823908
0.0,0.5652173913043478,0.75,0.0,-0.0303915217984053,-101.27246199576584,-0.6078392889353842,1.261075781883824,2.0512753380316173,-0.3446077606069461,0.0,0.0283568297591607,0.0,1.6718652606119949e-15,0.0,0.7448224773713605
0.0,0.6521739130434783,0.75,0.0,7.069340981434569e-05,0.0116883011963951,-0.5256667617265904,1.0911031934709332,1.025300339068825,-0.6206078325805039,0.0,-0.0848889500432468,0.0,1.6718652606119949e-15,0.0,0.5845648870009584
0.0,0.7391304347826086,0.75,0.0,6.661908345985388e-05,-0.0018584707588343,-0.4902706089604022,1.1843310742147104,0.0,-0.7632408146774274,0.0,-0.0848889500432468,0.0,0.0,0.0,0.5172461426584494
0.0,0.8260869565217391,0.75,0.0,-1.0055503066418598,154.21687521737024,0.5980110924689362,1.325800614384349,0.0,0.2554238232514944,0.0,-0.0848889500432468,0.0,-1.0457516339869275,0.0,0.5752641346334368
0.0,0.9130434782608696,0.75,0.0,-0.0560068186007507,-186.44104062659136,-0.351091801849989,0.4460627431360557,0.0,-1.0278745991609082,0.0,-0.0848889500432468,0.0,5.015595781835984e-15,0.0,0.4452009798340401
0.0,1.0,0.75,0.0,5.661502278093204e-06,-0.2045369946980564,-0.3776803007122674,-0.0642324566482278,2.051266952452362,-1.1051392875546466,0.0,-0.0848889500432468,0.0,1.6718652606119949e-15,0.0,0.516655142181479
0.0,-1.0,-0.75,0.0,-0.5564236502071784,73.51055573341829,0.20329247235577,-0.2624204212448525,0.0,-0.7490467387241135,0.0,-0.0848889500432468,0.0,-0.5751633986928065,0.0,0.3426061079385636
0.0,-0.9130434782608696,-0.75,0.0,-0.4219262183315609,-3.968278106605668,0.0769239139676656,-0.3011625797302943,0.0,-0.8109734134192098,0.0,-0.0848889500432468,0.0,-0.418300653594765,0.0,-0.0053393308306856
0.0,-0.8260869565217391,-0.75,0.0,-0.30148586560533,-40.74051274664604,-0.0186077237734286,-0.3086573246088945,0.0,-0.9674835081842198,0.0,-0.0848889500432468,0.0,-0.2875816993464007,0.0,-0.6821610433569103
0.0,-0.7391304347826086,-0.75,0.0,-0.1661731362163463,-28.063420642501605,-0.122833018034607,-0.404119579074815,0.0,-1.1569684361539234,0.0,-0.0848889500432468,0.0,-0.1568627450980348,0.0,-1.0938672858639171
0.0,-0.6521739130434783,-0.75,0.0,-0.0008690334992956,-3.1128199083939574,-0.2762259884133626,-0.3249512983058898,0.0,-1.2747985843370282,0.0,-0.0848889500432468,0.0,1.6718652606119949e-15,0.0,-0.6390344726952241
0.0,-0.5652173913043478,-0.75,0.0,0.1515751354513493,-20.920352668607546,-0.2946739444308132,5.542485893798608,0.0,-1.3367783073159674,0.0,-0.0848889500432468,-1.0,0.1568627450980381,0.0,-0.1566733033221487
0.0,-0.4782608695652174,-0.75,0.0,0.1949627653590981,-313.88602253301707,-0.2985949504197059,0.0203840491306697,0.0,-1.3925307388017325,0.0,-0.0368106911854679,-1.0,0.2875816993464091,0.0,-0.2203772918020808
0.0,-0.391304347826087,-0.75,0.0,-0.5117168870549232,47.26628947814119,0.4640230724588726,0.2612084686782452,1.0203720913607628,-0.7712386963701087,0.0,0.1000329048048048,-1.0,-0.5228758169934621,0.0,0.3309759033687798
0.0,-0.3043478260869565,-0.75,0.0,-0.2738679429801257,-36.358516144568426,0.2430569645126382,0.2749778318630463,0.0,-0.8795818964154903,0.0,0.2184284332323379,-1.0,-0.2614379084967285,0.0,0.8243236660541261
0.0,-0.217391304347826,-0.75,0.0,-0.2629767120546621,-0.1461441146960383,0.2711747031763122,0.2403907847919945,0.0,-0.7850312872130006,0.0,0.5534446420561445,-1.0,-0.2614379084967335,0.0,0.9387508732385198
0.0,-0.1304347826086956,-0.75,0.0,0.4825812534837317,-319.4766648166439,-0.3884464382091572,-0.0386759841895507,2.04074069536389,-1.337379128878333,0.0,0.6757800849533613,-2.0,0.5751633986928082,0.0,1.2656705650965232
0.0,-0.0434782608695652,-0.75,0.0,3.048039963765504e-05,-0.1220163732493285,0.1261825597224674,-0.0331476383038291,0.0,-0.7507726930096376,0.0,0.6552389304596477,-2.0,8.359326303059974e-15,0.0,1.2380245598684434
0.0,0.0434782608695652,-0.75,0.0,6.634724131338023e-05,-0.0027623216706157,0.1385254374585527,0.2595351815179255,0.0,-0.6518868636874758,0.0,0.8406118084645815,-1.0,1.6718652606119949e-15,0.0,1.1256950956376952
0.0,0.1304347826086956,-0.75,0.0,0.6134521800630306,-146.67790236293033,-0.4282825272366777,2.336285441808709,0.0,-1.1116052697133365,0.0,0.8177772422719922,-2.0,0.6535947712418314,0.0,1.0643132964331448
0.0,0.217391304347826,-0.75,0.0,0.2672704456201161,13.975703524704691,-0.0585071460660621,-0.0220764567304695,0.0,-0.7905759246760994,0.0,0.8787038626324571,-2.0,0.2614379084967335,0.0,1.0014030703272188
0.0,0.3043478260869565,-0.75,0.0,0.6512445534632122,-21.02162945634281,-0.418013844968453,0.0,0.0,-0.9079812821394851,0.0,0.9388271725371172,-2.0,0.6535947712418281,0.0,0.8855065842689922
0.0,0.391304347826087,-0.75,0.0,0.034461414281022,114.3577697575571,0.2077565674169267,0.380209406787134,0.0,-0.288041561602478,0.0,0.736617109888264,-1.0,1.6718652606119949e-15,0.0,0.8316520175302129
0.0,0.4782608695652174,-0.75,0.0,0.0003947182244819,1.0890419277874537,0.2634488780324835,0.5568817820321359,4.08143957168077,0.2909344206496324,0.0,0.4005418060457619,-1.0,3.3437305212239898e-15,0.0,0.763460942945582
0.0,0.5652173913043478,-0.75,0.0,6.778749219926963e-05,0.0020263841472196,0.2500190705597209,0.8282162974696796,0.0,0.1270601880532354,0.0,0.0633837004316077,-1.0,1.6718652606119949e-15,0.0,0.7590875202697192
0.0,0.6521739130434783,-0.75,0.0,6.628869929550244e-05,-0.0029569686674686,0.2422241476818751,1.0911031934709332,0.0,-0.1172080789345955,0.0,-0.0848889500432468,0.0,3.3437305212239898e-15,0.0,0.8388661341302042
0.0,0.7391304347826086,-0.75,0.0,6.625995740379552e-05,-0.0030525328842819,0.2381900970453919,3.0594320787319207,0.0,-0.3389874820107434,0.0,-0.0848889500432468,-1.0,0.0,0.0,0.915914983066227
0.0,0.8260869565217391,-0.75,0.0,6.6579044420317e-05,-0.0019915970019793,0.2285017185196258,0.8044459115689868,0.0,-0.5204186374344297,0.0,-0.0848889500432468,0.0,1.6718652606119949e-15,0.0,0.815771351031156
0.0,0.9130434782608696,-0.75,0.0,6.715082999341672e-05,-9.046094351252596e-05,0.2221114185897943,0.0947742747338156,1.0203707346858868,-0.6680545161863656,0.0,-0.0848889500432468,0.0,3.3437305212239898e-15,0.0,0.6300992440046572
0.0,1.0,-0.75,0.0,-1.0026985241677664,163.6987977481568,1.2718235080492974,-0.2819335171687624,0.0,0.2907192851261173,0.0,-0.0848889500432468,0.0,-1.0457516339869275,0.0,0.1842234558891857
0.0,-1.0,-0.5,0.0,-0.578901235721494,-1.2254125467253223,0.7328806497711992,-0.2926894718968483,0.0,-0.4079367341605208,0.0,-0.0848889500432468,0.0,-0.5751633986928115,0.0,-0.296806772129078
0.0,-0.9130434782608696,-0.5,0.0,-1.026960401857454,83.03021702898077,1.1917261210147956,-0.3011625797302943,0.0,-0.2055753785047131,0.0,-0.0848889500432468,0.0,-1.0457516339869226,0.0,-0.7199220248294389
0.0,-0.8260869565217391,-0.5,0.0,-1.0494193032672794,8.35637173083522,1.166090564681022,-0.3086573246088945,0.0,-0.314547549126406,0.0,-0.0848889500432468,0.0,-1.0457516339869226,0.0,-1.0694332968730982
0.0,-0.7391304347826086,-0.5,0.0,-1.0516684635564726,0.8781142497072255,1.0671527754809795,-0.3164781904724436,0.0,-0.5105562222077941,0.0,-0.0848889500432468,0.0,-1.0457516339869226,0.0,-0.9391257048461752
0.0,-0.6521739130434783,-0.5,0.0,-1.0519140952044843,0.0614109146134654,0.9761933127799676,-0.3249512983058898,3.893030103894997,-0.3639845533729856,0.0,-0.0848889500432468,0.0,-1.0457516339869226,0.0,-0.7594455949897905
0.0,-0.5652173913043478,-0.5,0.0,-1.0519289092691568,0.0121554700390448,1.0424747906993783,-0.3348106006703592,0.0,-0.6992162580290467,0.0,-0.0848889500432468,0.0,-1.0457516339869226,0.0,-0.3342492224478527
0.0,-0.4782608695652174,-0.5,0.0,-1.051932086980476,0.001589863161685,1.0331565324564556,0.0203840491306697,3.201967552239433,-0.5073824862584936,0.0,-0.0106141624833778,-1.0,-1.0457516339869275,0.0,0.0900981205546059
0.0,-0.391304347826087,-0.5,0.0,-0.9999243727087752,-1.967664695237472,0.9655441441430356,-0.0145990781619815,5.665151968317412,-0.2093076151953713,0.0,0.2251545702948635,-2.0,-0.9934640522875782,0.0,0.3273777321162948
0.0,-0.3043478260869565,-0.5,0.0,-0.789793733327154,-2.863093964063431,0.7269329477319743,-0.006086810532446,2.697707360256294,-0.3611001063242137,0.0,0.6704484679940856,-2.0,-0.7843137254901957,0.0,0.6869448434493239
0.0,-0.217391304347826,-0.5,0.0,-0.5266444378197018,-2.3664862373209195,0.4407854782269702,-0.0251739994851892,1.0151747376318754,-0.563220779564881,0.0,1.033486218262641,-2.0,-0.5228758169934588,0.0,0.7220661162699442
0.0,-0.1304347826086956,-0.5,0.0,-0.2662959408296905,-11.182283929968388,0.1664203334674076,-0.0386759841895507,0.0,-0.6101183361166956,0.0,1.3118693216868569,-2.0,-0.2614379084967252,0.0,0.8099531135925713
0.0,-0.0434782608695652,-0.5,0.0,-0.0029242225208034,-9.946140214235248,-0.0882541825534644,-0.0331476383038291,1.0151747557296358,-0.6132470285926843,0.0,1.4571419536656751,-2.0,3.3437305212239898e-15,0.0,0.9942240678584268
0.0,0.0434782608695652,-0.5,0.0,5.44565889727277e-05,-0.0422976808218638,-0.0927523767352715,-0.0116913681904493,1.0151747576282086,-0.4183677991954441,0.0,1.5007966054691346,-2.0,1.6718652606119949e-15,0.0,1.1369713390760972
0.0,0.1304347826086956,-0.5,0.0,6.701687030785059e-05,-0.0005358649462477,-0.1037057581267627,-0.28161343395903,2.0303378096874103,-0.0482575534539358,0.0,1.4972310048605229,-2.0,0.0,0.0,1.1533496068584028
0.0,0.217391304347826,-0.5,0.0,6.979735937742578e-05,0.0087090133637045,-0.1236013243285329,-0.2806350710041843,1.0151601644025474,0.3519499784194702,0.0,1.3846266537778915,-2.0,1.6718652606119949e-15,0.0,1.0845183576169972
0.0,0.3043478260869565,-0.5,0.0,6.892851657917824e-05,0.0058201885044279,-0.1486609587342181,0.0,1.0151611090281232,0.7719647314663762,0.0,1.1260475781824577,-2.0,1.6718652606119949e-15,0.0,0.9851370222793494
0.0,0.391304347826087,-0.5,0.0,-0.0256789094405294,1.8416884165699496,-0.1529020218060653,0.380209406787134,0.0,1.1091736805564336,0.0,0.8585093938868437,-1.0,-0.0261437908496705,0.0,0.9203048071563767
0.0,0.4782608695652174,-0.5,0.0,-0.0262273308438992,0.018236134276489,-0.143747327048079,6.423340611181785,0.0,1.4394723894788146,0.0,0.533009439734007,-1.0,-0.0261437908496705,0.0,0.8598247381545678
0.0,0.5652173913043478,-0.5,0.0,-0.0262342807274883,-0.0048716091804255,-0.1442057589684947,0.8282162974696796,0.0,1.0709110242370712,0.0,0.0907148807339867,0.0,-0.0261437908496671,0.0,0.7681322943176951
0.0,0.6521739130434783,-0.5,0.0,-0.0262339867426762,-0.0038941358846262,-0.1233015300729815,0.6527600468891437,1.015174711967399,0.5180813385163797,0.0,-0.0848889500432468,0.0,-0.0261437908496671,0.0,0.6396669066487255
0.0,0.7391304347826086,-0.5,0.0,-0.0262334846976129,-0.0022248807881654,-0.1276671559416071,0.2413660199294093,0.0,0.1358759205271895,0.0,-0.0848889500432468,0.0,-0.0261437908496705,0.0,0.528828921434269
0.0,0.8260869565217391,-0.5,0.0,-0.0522279927703457,1.0134871999532968,-0.1100056869157772,-0.2382634940617387,0.0,-0.0933328971702154,0.0,-0.0848889500432468,0.0,-0.0522875816993477,0.0,0.2536352154797587
